AlienBreedTAAGA.slave;AlienBreedTAAGA;Action / Shooter / Multi Way;Alien Breed Tower Assault (AGA);Alien Breed TA AA;AlienBreedTAAGA.info;AlienBreedTowerAssault_v1.3_AGA_2331.lha
AlienBreedTACD32.slave;AlienBreedTACD32;Action / Shooter / Multi Way;Alien Breed Tower Assault (CD32);Alien Breed TA CD32;AlienBreedTACD32.info;AlienBreedTowerAssault_v1.3_CD32.lha
AlienDrugLords.Slave;AlienDrugLords;Adventure / Point & Click;Alien Drug Lords (The Chyropian Connection);Alien Drug Lords;AlienDrugLords.info;AlienDrugLords_v1.0_1004.lha
AlienFires2199ADNTSC.Slave;AlienFires2199ADNTSC;RPG / Dungeon Crawler;Alien Fires 2199 AD (NTSC);Alien Fires 2199AD US;AlienFires2199ADNTSC.info;AlienFires2199AD_v1.0_NTSC_2356.lha
AlienFishFinger.Slave;AlienFishFinger;Platform / Action;Alien Fish Finger (PD);Alien Fish Finger;AlienFishFinger.info;AlienFishFinger_v1.1.lha
AlienLegion.slave;AlienLegion;Action / Shooter / 2D;Alien Legion;Alien Legion;AlienLegion.info;AlienLegion_v1.01_2859.lha
AlienStorm.Slave;AlienStorm;Action / Multi Level;Alien Storm;Alien Storm;AlienStorm.info;AlienStorm_v1.4_0096.lha
AlienSyndromeNTSC.slave;AlienSyndromeNTSC;Action / Shooter / Multi Way;Alien Syndrome (NTSC);Alien Syndrome US;AlienSyndromeNTSC.info;AlienSyndrome_v1.2_NTSC_2353.lha
AlienWorld.Slave;AlienWorld;Action / Shooter / 2D;Alien World;Alien World;AlienWorld.info;AlienWorld_v1.0_1398.lha
Alien3.Slave;Alien3;Action / Shooter / 2D;Alien³;Alien³;Alien3.info;Alien3_v2.1_0261.lha
Alien3.Slave;Alien3;Action / Shooter / 2D;Alien³ (Beta);Alien³ ß;Alien3.info;Alien3_v2.2.lha
Aliex.slave;Aliex;Action / Shooter / Crosshair;Aliex;Aliex;Aliex.info;Aliex_v2.0_2961.lha
AllNewWorldOfLemmingsAGA.slave;AllNewWorldOfLemmingsAGA;Platform / Puzzle;All New World of Lemmings (AGA);All New WO Lemmings AA;AllNewWorldOfLemmingsAGA.info;AllNewWorldOfLemmings_v1.0_AGA_0625.lha
AllWeNeedIsMusic5.slave;AllWeNeedIsMusic5;Demo / Music Disk;All We Need Is Music 5 (Cyborg Power Systems);All We Need Is Music 5;AllWeNeedIsMusic5.info;AllWeNeedIsMusic5_v1.0_CyborgPowerSystems.lha
AllanBordersCricket.Slave;AllanBordersCricket;Sport / Cricket;Allan Border's Cricket;Allan Border's Cricket;AllanBordersCricket.info;AllanBordersCricket_v1.0.lha
AlloAllo.Slave;AlloAllo;Platform / Action;Allo Allo - Cartoon Fun;Allo Allo;AlloAllo.info;AlloAllo_v1.1_1005.lha
Almighty.Slave;Almighty;Disk Magazine;Almighty, The - Issue 1 (Manitou);Almighty, The - Issue 1;Almighty.info;Almighty_v1.0_Manitou.lha
Aloha.Slave;Aloha;Demo;Aloha (Rebels);Aloha;Aloha.info;Aloha_v1.0_Rebels.lha
Alpha&Omega.Slave;Alpha&Omega;Demo;Alpha & Omega (Pure Metal Coders);Alpha & Omega;Alpha&Omega.info;Alpha&Omega_v1.0_PureMetalCoders.lha
AlphaWaves.Slave;AlphaWaves;Puzzle / 3D;Alpha Waves;Alpha Waves;AlphaWaves.info;AlphaWaves_v1.0_0626.lha
Alpha1.Slave;Alpha1;Action / Shooter / Horizontal;Alpha-1;Alpha-1;Alpha1.info;Alpha1_v1.0_1921.lha
AlteredBeast.slave;AlteredBeast;Action / Fighter 2D;Altered Beast;Altered Beast;AlteredBeast.info;AlteredBeast_v2.2_0819.lha
AlteredDestiny.slave;AlteredDestiny;Adventure / Point & Click;Altered Destiny;Altered Destiny;AlteredDestiny.info;AlteredDestiny_v1.1b_0237.lha
AlternativeReality.Slave;AlternativeReality;Demo;Alternative Reality (Suspect);Alternative Reality;AlternativeReality.info;AlternativeReality_v1.0_Suspect.lha
AmazingSpiderman.slave;AmazingSpiderMan;Platform / Action;Amazing Spiderman, The;Amazing Spiderman;AmazingSpiderMan.info;AmazingSpiderMan_v2.1_1006.lha
AmazingSpidermanNTSC.slave;AmazingSpiderManNTSC;Platform / Action;Amazing Spiderman, The (NTSC);Amazing Spiderman US;AmazingSpiderManNTSC.info;AmazingSpiderMan_v2.1_NTSC.lha
AmazingTunes.Slave;AmazingTunes;Demo / Music Disk;Amazing Tunes (Share And Enjoy);Amazing Tunes;AmazingTunes.info;AmazingTunes_v1.02_ShareAndEnjoy.lha
AmazingTunes2.Slave;AmazingTunes2;Demo / Music Disk;Amazing Tunes 2 (Share And Enjoy);Amazing Tunes 2;AmazingTunes2.info;AmazingTunes2_v1.0_ShareAndEnjoy.lha
Ambermoon.slave;Ambermoon;RPG / Open World;Ambermoon;Ambermoon;Ambermoon.info;Ambermoon_v2.3.lha
AmbermoonFr.slave;AmbermoonFr;RPG / Open World;Ambermoon (French);Ambermoon Fr;AmbermoonFr.info;Ambermoon_v2.3_Fr.lha
AmbermoonDe.slave;AmbermoonDe;RPG / Open World;Ambermoon (German);Ambermoon De;AmbermoonDe.info;Ambermoon_v2.3_De.lha
Amberstar.slave;Amberstar;RPG / Open World;Amberstar;Amberstar;Amberstar.info;Amberstar_v1.2_1969.lha
AmberstarFast.slave;AmberstarFast;RPG / Open World;Amberstar (Fast Mem);Amberstar Fst;AmberstarFast.info;Amberstar_v1.2_Fast_1969.lha
AmberstarDeFast.slave;AmberstarDeFast;RPG / Open World;Amberstar (Fast Mem) (German);Amberstar FstDe;AmberstarDeFast.info;Amberstar_v1.2_De_Fast.lha
AmberstarDe.slave;AmberstarDe;RPG / Open World;Amberstar (German);Amberstar De;AmberstarDe.info;Amberstar_v1.2_De.lha
Amegas.Slave;Amegas;Bat & Ball / 2D;Amegas;Amegas;Amegas.info;Amegas_v1.0_1655.lha
AmericanGladiators.slave;AmericanGladiators;Sport / Multi;American Gladiators;American Gladiators;AmericanGladiators.info;AmericanGladiators_v1.2.lha
AmericanPokerPl.slave;AmericanPokerPl;Tabletop / Cards;American Poker (Polish);American Poker Pl;AmericanPokerPl.info;AmericanPoker_v1.0_Pl.lha
AmericanTagTeamWrestling.Slave;AmericanTagTeamWrestling;Sport / Wrestling;American Tag-Team Wrestling;Americn TagTeam Wrestling;AmericanTagTeamWrestling.info;AmericanTagTeamWrestling_v1.0_2211.lha
AmiRobboPl.Slave;AmiRobboPl;Puzzle / 2D;Ami Robbo (PD) (Polish);Ami Robbo Pl;AmiRobboPl.info;AmiRobbo_v1.0_Pl.lha
AmiRobbo2Demo.slave;AmiRobbo2Demo;Puzzle / 2D;Ami Robbo 2 (Beta) (Game Demo);Ami Robbo 2 Demoß;AmiRobbo2Demo.info;AmiRobbo2Demo_v1.0.lha
Amidar.slave;Amidar;Maze / 2D;Amidar 500 (Beta);Amidar 500 ß;Amidar.info;Amidar_v1.0.lha
Encounter.slave;Encounter;Action / Shooter / 3D;Amiga Encounter;Amiga Encounter;Encounter.info;Encounter_v1.2_0651.lha
AmigaKarateNTSC.Slave;AmigaKarateNTSC;Beat 'Em Up;Amiga Karate (NTSC);Amiga Karate US;AmigaKarateNTSC.info;AmigaKarate_v2.1_NTSC_0045.lha
Amnios.slave;Amnios;Action / Shooter / Multi Way;Amnios;Amnios;Amnios.info;Amnios_v1.3_0423.lha
AmniosNTSC.slave;AmniosNTSC;Action / Shooter / Multi Way;Amnios (NTSC);Amnios US;AmniosNTSC.info;Amnios_v1.3_NTSC.lha
Amplifier1.Slave;Amplifier1;Demo / Music Disk;Amplifier 1 (Dimension 4);Amplifier 1;Amplifier1.info;Amplifier1_v1.0_Dimension4.lha
Amplifier2.slave;Amplifier2;Demo / Music Disk;Amplifier 2 (Dimension 4);Amplifier 2;Amplifier2.info;Amplifier2_v1.01_Dimension4.lha
AmsterdamBlessingsAGA.slave;AmsterdamBlessingsAGA;Demo;Amsterdam Blessings (Madwizards) (Beta) (AGA);Amsterdam Blessings AAß;AmsterdamBlessingsAGA.info;AmsterdamBlessings_v0.1_Madwizards_AGA.lha
Analogia.Slave;Analogia;Demo;Analogia (Analog);Analogia;Analogia.info;Analogia_v1.1_Analog.lha
Anarchy.Slave;Anarchy;Action / Shooter / Horizontal;Anarchy;Anarchy;Anarchy.info;Anarchy_v1.5.lha
AnarchyAnnouncetro.Slave;AnarchyAnnouncetro;Demo;Anarchy Announcetro (Silents & Anarchy);Anarchy Announcetro;AnarchyAnnouncetro.info;AnarchyAnnouncetro_v1.0_Silents&Anarchy.lha
AnarchyPartySlide.Slave;AnarchyParty1991Slideshow;Demo / Slideshow;Anarchy Party 1991 Slideshow (Razor 1911);Anarchy Party 1991 Slides;AnarchyPartySlide.info;AnarchyParty1991Slideshow_v1.0_Razor1911.lha
AnarchyPartySlideshow.Slave;AnarchyPartySlideshow;Demo / Slideshow;Anarchy Party Slideshow (Quartz);Anarchy Party Slideshow;AnarchyPartySlideshow.info;AnarchyPartySlideshow_v1.0_Quartz.lha
AncientArtOfWarInTheSkies.Slave;AncientArtOfWarInTheSkies;Action / Duel / Versus;Ancient Art of War in the Skies, The;Ancient Art War In Sky;AncientArtOfWarInTheSkies.info;AncientArtOfWarInTheSkies_v1.0_1666.lha
AncientArtOfWar.slave;AncientArtOfWar;Strategy / Battle / 2D;Ancient Art Of War, The;Ancient Art Of War;AncientArtOfWar.info;AncientArtOfWar_v1.1.lha
andromedamission.slave;AndromedaMission;Action / Shooter / 3D;Andromeda Mission;Andromeda Mission;AndromedaMission.info;AndromedaMission_v1.0.lha
AnimatunesAGA.slave;AnimatunesAGA;Demo;Animatunes (New Generation Crew) (AGA);Animatunes AA;AnimatunesAGA.info;Animatunes_v1.1_NewGenerationCrew_AGA.lha
Animotion.Slave;Animotion;Demo;Animotion (Phenomena);Animotion;Animotion.info;Animotion_v1.02_Phenomena.lha
ContactIntro.Slave;ContactIntro;Demo / Intro;Ankara Section Contact Intro (Bronx);Ankara Section;ContactIntro.info;ContactIntro_v1.0_Bronx.lha
Announce.Slave;Announce;Demo;Announce (Lemon);Announce;Announce.info;Announce_v1.0_Lemon.lha
CompilationDisk.Slave;CompilationDisk;Demo;Another Great Compilation Disk (Power Lords);Compilation Disk;CompilationDisk.info;CompilationDisk_v1.0_PowerLords.lha
AnotherWorld.Slave;AnotherWorld;Adventure / Action;Another World;Another World;AnotherWorld.info;AnotherWorld_v2.8_0425.lha
AnotherWorldFr.Slave;AnotherWorldFr;Adventure / Action;Another World (French);Another World Fr;AnotherWorldFr.info;AnotherWorld_v2.8_Fr_2377.lha
AnotherWorldIt.Slave;AnotherWorldIt;Adventure / Action;Another World (Italian);Another World It;AnotherWorldIt.info;AnotherWorld_v2.8_It.lha
AnotherWorldLostLevel.slave;AnotherWorldLostLevel;Adventure / Action;Another World (Lost Level) (Beta);Another World LostLevel ß;AnotherWorldLostLevel.info;AnotherWorldLostLevel_v1.1_Hack_by_Earok.lha
AnstossAGADe.slave;AnstossAGADe;Management / Sport;Anstoss (AGA) (German);Anstoss AADe;AnstossAGADe.info;Anstoss_v2.0_AGA_De.lha
AnstossDe.slave;AnstossDe;Management / Sport;Anstoss (German);Anstoss De;AnstossDe.info;Anstoss_v2.0_De_0798.lha
AnstossWCEAGADe.slave;AnstossWCEAGADe;Management / Sport;Anstoss - World Cup Edition (AGA) (German);Anstoss - WC Ed' AADe;AnstossWCEAGADe.info;AnstossWorldCupEdition_v1.0_AGA_De.lha
AnstossWCEDe.slave;AnstossWCEDe;Management / Sport;Anstoss - World Cup Edition (German);Anstoss - WC Edition De;AnstossWCEDe.info;AnstossWorldCupEdition_v1.0_De.lha
Antago.Slave;Antago;Puzzle / Isometric;Antago;Antago;Antago.info;Antago_v1.2_0857.lha
AntaresDe.Slave;AntaresDe;Strategy / Space;Antares (Der Griff Nach Den Sternen) (German);Antares De;AntaresDe.info;AntaresDerGriffNachDenSternen_v1.0_De.lha
ItCameFromTheDesert2.Slave;ItCameFromTheDesert2;Adventure / Action;Antheads - It Came From The Desert 2 Data Disk;Antheads;ItCameFromTheDesert2.info;ItCameFromTheDesert2_v2.1_0014&0262.lha
ItCameFromTheDesert2It.Slave;ItCameFromTheDesert2It;Adventure / Action;Antheads - It Came From The Desert 2 Data Disk (Italian);Antheads It;ItCameFromTheDesert2It.info;ItCameFromTheDesert2_v2.1_It.lha
A.S.S.slave;A.S.S;Demo;Antideluvian Sloppy Spectacle (Essence);A.S.S.;A.S.S.info;AntediluvianSloppySpectacle_v1.0_Essence.lha
Apache&OverdriveDemo.Slave;Apache&OverdriveDemo;Action / Shooter / Horizontal;Apache & Overdrive (Game Demo);Apache & Overdrive Demo;Apache&OverdriveDemo.info;Apache&OverdriveDemo_v1.1_0426.lha
ApacheFlight.slave;ApacheFlight;Action / Shooter / Vertical;Apache Flight;Apache Flight;ApacheFlight.info;ApacheFlight_v1.0.lha
ApanoSin.Slave;ApanoSin;Action / Shooter / Vertical;Apano Sin;Apano Sin;ApanoSin.info;ApanoSin_v1.3.lha
ApanoSinDe.Slave;ApanoSinDe;Action / Shooter / Vertical;Apano Sin (German);Apano Sin De;ApanoSinDe.info;ApanoSin_v1.3_De.lha
APB.Slave;APB;Racing / Car / Top Down;APB - All Points Bulletin;APB;APB.info;APB_v1.2a_1240.lha
ApidyaAudios.slave;ApidyaAudios;Action / Shooter / Horizontal;Apidya (A.U.D.I.O.S);Apidya - AUDIOS;ApidyaAudios.info;Apidya_v2.06_Audios_2465.lha
ApidyaKaiko.slave;ApidyaKaiko;Action / Shooter / Horizontal;Apidya (Kaiko);Apidya - Kaiko;ApidyaKaiko.info;Apidya_v2.06_Kaiko_0764.lha
ApidyaSE.slave;ApidyaSpecialEdition;Action / Shooter / Horizontal;Apidya Special Edition (Beta);Apidya Special Edition ß;ApidyaSE.info;ApidyaSpecialEdition_v1.1_Hack_by_Earok.lha
Apocalypse.Slave;Apocalypse;Action / Shooter / Horizontal;Apocalypse;Apocalypse;Apocalypse.info;Apocalypse_v1.0_1813.lha
Apocalypse.Slave;Apocalypse;Demo;Apocalypse (Gods);Apocalypse;Apocalypse.info;Apocalypse_v1.0_Gods.lha
AppleHunt.slave;AppleHunt;Maze / Digger;Apple Hunt (PD);Apple Hunt;AppleHunt.info;AppleHunt_v1.0.lha
Apprentice.slave;Apprentice;Platform / Action;Apprentice;Apprentice;Apprentice.info;Apprentice_v2.1_2288.lha
AquablastNTSC.slave;AquablastNTSC;Action / Shooter / Vehicle;Aquablast (NTSC);Aquablast US;AquablastNTSC.info;Aquablast_v1.1_NTSC.lha
AquanautF1Licenceware.slave;AquanautF1Licenceware;Action / Shooter / 2D;Aquanaut;Aquanaut;AquanautF1Licenceware.info;Aquanaut_v1.3.1_F1Licenceware.lha
Aquarium.Slave;Aquarium;Demo;Aquarium (Carillon & Cyberiad);Aquarium;Aquarium.info;Aquarium_v1.0_Carillon&Cyberiad.lha
AquaticGames.Slave;AquaticGames;Sport / Multi;Aquatic Games, The - Starring James Pond And The Aquabats;Aquatic Games, The;AquaticGames.info;AquaticGames_v1.2_1351.lha
Aquaventura.Slave;Aquaventura;Action / Shooter / 3D;Aquaventura;Aquaventura;Aquaventura.info;Aquaventura_v1.3_0427.lha
AquaventuraNTSC.Slave;AquaventuraNTSC;Action / Shooter / 3D;Aquaventura (NTSC);Aquaventura US;AquaventuraNTSC.info;Aquaventura_v1.3_NTSC_2330.lha
ArabianNights.Slave;ArabianNights;Platform / Action;Arabian Nights;Arabian Nights;ArabianNights.info;ArabianNights_v2.0_1454.lha
ArabianNights512k.Slave;ArabianNights512k;Platform / Action;Arabian Nights (512KB);Arabian Nights 512k;ArabianNights512k.info;ArabianNights_v2.0_512k_1454.lha
ArabianNightsCD32.Slave;ArabianNightsCD32;Platform / Action;Arabian Nights (CD32);Arabian Nights CD32;ArabianNightsCD32.info;ArabianNights_v2.0_CD32.lha
Arachnophobia.Slave;Arachnophobia;Platform / Action;Arachnophobia;Arachnophobia;Arachnophobia.info;Arachnophobia_v1.0.lha
ArcadeFruitMachine.slave;ArcadeFruitMachine;Gambling / Fruit Machine;Arcade Fruit Machine;Arcade Fruit Machine;ArcadeFruitMachine.info;ArcadeFruitMachine_v1.1.lha
ArcadePool.Slave;ArcadePool;Sport / Pool / Billiards;Arcade Pool;Arcade Pool;ArcadePool.info;ArcadePool_v3.1_0298.lha
ArcadePoolAGA.Slave;ArcadePoolAGA;Sport / Pool / Billiards;Arcade Pool (AGA);Arcade Pool AA;ArcadePoolAGA.info;ArcadePool_v3.1_AGA_0298.lha
ArcadePoolCD32.Slave;ArcadePoolCD32;Sport / Pool / Billiards;Arcade Pool (CD32);Arcade Pool CD32;ArcadePoolCD32.info;ArcadePool_v3.1_CD32.lha
ArcadeSnookerAGA.Slave;ArcadeSnookerAGA;Sport / Snooker;Arcade Snooker (Coverdisk) (AGA);Arcade Snooker AA;ArcadeSnookerAGA.info;ArcadeSnooker_v1.1_AGA.lha
ArcadeTriviaQuiz.slave;ArcadeTriviaQuiz;Quiz;Arcade Trivia Quiz;Arcade Trivia Quiz;ArcadeTriviaQuiz.info;ArcadeTriviaQuiz_v1.2_0936.lha
ArcherMacLeansBillardAmcn.Slave;ArcherMacLeansBillardAmcn;Sport / Pool / Billiards;Archer Maclean's Billard Americain, Le;ArcherM Billard Americain;ArcherMacLeansBillardAmcn.info;ArcherMacLeansBillardAmericain_v1.2.lha
ArcherMacLeansPool.Slave;ArcherMacLeansPool;Sport / Pool / Billiards;Archer Maclean's Pool;Archer Maclean's Pool;ArcherMacLeansPool.info;ArcherMacLeansPool_v1.2_1096.lha
Archipelagos.Slave;Archipelagos;Puzzle / 3D;Archipelagos;Archipelagos;Archipelagos.info;Archipelagos_v1.2_0627.lha
ArchipelagosNTSC.Slave;ArchipelagosNTSC;Puzzle / 3D;Archipelagos (NTSC);Archipelagos US;ArchipelagosNTSC.info;Archipelagos_v1.2_NTSC_0628.lha
ArchonNTSC.slave;ArchonNTSC;Tabletop / Chess;Archon - The Light And The Dark (NTSC);Archon US;ArchonNTSC.info;Archon_v1.2_NTSC_0914.lha
Archon2NTSC.slave;Archon2NTSC;Tabletop / Chess;Archon 2 - Adept (NTSC);Archon 2 - Adept US;Archon2NTSC.info;Archon2_v1.1_NTSC_0905.lha
Arcticfox.Slave;Arcticfox;Action / Shooter / 3D;Arcticfox;Arcticfox;Arcticfox.info;Arcticfox_v1.2.lha
ArcticFoxNTSC.Slave;ArcticfoxNTSC;Action / Shooter / 3D;Arcticfox (NTSC);Arcticfox US;ArcticfoxNTSC.info;Arcticfox_v1.2_NTSC_0909.lha
Area88.slave;Area88;Action / Shooter / Horizontal;Area 88 (Hack) (Beta);Area 88 (Hack) ß;Area88.info;Area88_v1.2_Hack_by_Earok.lha
Arena.Slave;Arena;Sport / Athletics;Arena;Arena;Arena.info;Arena_v1.3_1191.lha
ArenaNTSC.Slave;ArenaNTSC;Sport / Athletics;Arena (NTSC);Arena US;ArenaNTSC.info;Arena_v1.3_NTSC_1190.lha
Arkanoid.Slave;Arkanoid;Bat & Ball / 2D;Arkanoid;Arkanoid;Arkanoid.info;Arkanoid_v1.9_0954.lha
ArkanoidNTSC.Slave;ArkanoidNTSC;Bat & Ball / 2D;Arkanoid (NTSC);Arkanoid US;ArkanoidNTSC.info;Arkanoid_v1.9_NTSC_1136.lha
ArkanoidRevengeOfDoh.slave;ArkanoidRevengeOfDoh;Bat & Ball / 2D;Arkanoid - The Revenge Of Doh;Arkanoid Revenge Of Doh;ArkanoidRevengeOfDoh.info;ArkanoidRevengeOfDoh_v1.0_0765.lha
ArmageddonMan.Slave;ArmageddonMan;Strategy / Political;Armageddon Man, The;Armageddon Man, The;ArmageddonMan.info;ArmageddonMan_v1.0_0629.lha
Armalyte.slave;Armalyte;Action / Shooter / Horizontal;Armalyte - The Final Run;Armalyte - The Final Run;Armalyte.info;Armalyte_v2.0_1686.lha
ArmourGeddon.Slave;ArmourGeddon;Strategy / Battle / 3D;Armour-Geddon;Armour-Geddon;ArmourGeddon.info;ArmourGeddon_v1.1.lha
ArmourGeddonNTSC.slave;ArmourGeddonNTSC;Strategy / Battle / 3D;Armour-Geddon (NTSC);Armour-Geddon US;ArmourGeddonNTSC.info;ArmourGeddon_v1.1_NTSC.lha
ArmourGeddon2.Slave;ArmourGeddon2;Strategy / Battle / 3D;Armour-Geddon 2 - Codename Hellfire;Armour-Geddon 2;ArmourGeddon2.info;ArmourGeddon2_v1.1_0097.lha
ArmyMoves.Slave;ArmyMoves;Action / Shooter / Horizontal;Army Moves;Army Moves;ArmyMoves.info;ArmyMoves_v1.3_2442.lha
Arnie.slave;Arnie;Action / Shooter / 2D;Arnie;Arnie;Arnie.info;Arnie_v1.1_1007.lha
Arnie2.Slave;Arnie2;Action / Shooter / Isometric;Arnie 2;Arnie 2;Arnie2.info;Arnie2_v1.0_1924.lha
Art&Go.Slave;Art&Go;Demo / Slideshow;Art & Go (Impulse);Art & Go;Art&Go.info;Art&Go_v1.0_Impulse.lha
ArtDeLaGuerreFr.slave;ArtDeLaGuerreFr;RPG / Action;Art De La Guerre, L (French);Art De La Guerre Fr;ArtDeLaGuerreFr.info;ArtDeLaGuerre_v1.1_Fr_2447.lha
ArtOfChess.slave;ArtOfChess;Tabletop / Chess;Art Of Chess, The;Art Of Chess, The;ArtOfChess.info;ArtOfChess_v1.2_1008.lha
ArtOfNoise3.Slave;ArtOfNoise3;Demo / Music Disk;Art Of Noise 3 (Northtech);Art Of Noise 3;ArtOfNoise3.info;ArtOfNoise3_v1.0_Northtech.lha
ArtOfNoise4.Slave;ArtOfNoise4;Demo / Music Disk;Art Of Noise 4 (Northtech);Art Of Noise 4;ArtOfNoise4.info;ArtOfNoise4_v1.0_Northtech.lha
Arte.Slave;Arte;Demo;Arte (Sanity);Arte;Arte.info;Arte_v1.5_Sanity.lha
ArteDeLaGuerraEs.slave;ArteDeLaGuerraEs;RPG / Action;Arte De La Guerra, El (Spanish);Arte De La Guerra Es;ArteDeLaGuerraEs.info;ArteDeLaGuerra_v1.1_Es.lha
ArtificialDreams.slave;ArtificialDreams;Action / Shooter / Vertical;Artificial Dreams;Artificial Dreams;ArtificialDreams.info;ArtificialDreams_v1.1_0493.lha
ArtificialParadiseAGA.slave;ArtificialParadiseAGA;Demo;Artificial Paradise (New Generation Crew) (AGA);Artificial Paradise AA;ArtificialParadiseAGA.info;ArtificialParadise_v1.0_NewGenerationCrew_AGA.lha
Artura.Slave;Artura;Action / Fighter 2D;Artura;Artura;Artura.info;Artura_v1.1_1086.lha
AshesOfEmpire.Slave;AshesOfEmpire;Strategy / Battle / 3D;Ashes Of Empire;Ashes Of Empire;AshesOfEmpire.info;AshesOfEmpire_v1.0.lha
AshesOfEmpireDe.Slave;AshesOfEmpireDe;Strategy / Battle / 3D;Ashes Of Empire (German);Ashes Of Empire De;AshesOfEmpireDe.info;AshesOfEmpire_v1.0_De_0794.lha
Assassin.Slave;Assassin;Action / Shooter / 2D;Assassin;Assassin;Assassin.info;Assassin_v1.2c_1214.lha
AssassinSpecialEdition.Slave;AssassinSpecialEdition;Action / Shooter / 2D;Assassin (Special Edition);Assassin - Special Ed.;AssassinSpecialEdition.info;AssassinSpecialEdition_v3.0b_0766.lha
Assemblo.Slave;Assemblo;Demo / Intro;Assemblo (World Industries);Assemblo;Assemblo.info;Assemblo_v1.0_WorldIndustries.lha
Assembly92Slideshow.Slave;Assembly92Slideshow;Demo / Slideshow;Assembly '92 Slideshow (World Industries);Assembly '92 Slideshow;Assembly92Slideshow.info;Assembly92Slideshow_v1.0_WorldIndustries.lha
Astaroth.Slave;Astaroth;Platform / Puzzle;Astaroth - The Angel Of Death;Astaroth - Angel Of Death;Astaroth.info;Astaroth_v1.0_1321.lha
Astate.Slave;Astate;Adventure / Graphic;Astate - La Malédiction Des Templiers;Astate;Astate.info;Astate_v1.0_2823.lha
Astatin.Slave;Astatin;Puzzle / 2D;Astatin;Astatin;Astatin.info;Astatin_v1.0.lha
AsterixChezRahazadeFr.slave;AsterixChezRahazadeFr;Adventure / Action;Asterix - Chez Rahazade (French);Asterix Chez Rahazade Fr;AsterixChezRahazadeFr.info;AsterixChezRahazade_v1.0_Fr.lha
AsterixElGolpeDelMenhirEs.slave;AsterixElGolpeDelMenhirEs;Adventure / Action;Asterix - El Golpe Del Menhir (Spanish);Asterix Golpe Menhir Es;AsterixElGolpeDelMenhirEs.info;AsterixElGolpeDelMenhir_v2.0_Es.lha
AsterixImMorgenlandDe.slave;AsterixImMorgenlandDe;Adventure / Action;Asterix - Im Morgenland (German);Asterix Im Morgenland De;AsterixImMorgenlandDe.info;AsterixImMorgenland_v1.0_De_0631.lha
AsterixLeCoupDuMenhirFr.slave;AsterixLeCoupDuMenhirFr;Adventure / Action;Asterix - Le Coup Du Menhir (French);Asterix Coup Menhir Fr;AsterixLeCoupDuMenhirFr.info;AsterixLeCoupDuMenhir_v2.0_Fr.lha
AsterixOpGetafix.slave;AsterixOpGetafix;Adventure / Action;Asterix - Operation Getafix;Asterix Operation Getafix;AsterixOpGetafix.info;AsterixOperationGetafix_v2.0_1009.lha
AsterixOpHinkelsteinDe.slave;AsterixOpHinkelsteinDe;Adventure / Action;Asterix - Operation Hinkelstein (German);Asterix Hinkelstein De;AsterixOpHinkelsteinDe.info;AsterixOperationHinkelstein_v2.0_De_0630.lha
AstroMarineCorps.Slave;AstroMarineCorps;Action / Shooter / Horizontal;Astro Marine Corps (A.M.C.);Astro Marine Corps;AstroMarineCorps.info;AstroMarineCorps_v1.21.lha
Astrogate.Slave;Astrogate;Demo;Astrogate (Byterapers);Astrogate;Astrogate.info;Astrogate_v1.0_Byterapers.lha
Atax.Slave;Atax;Action / Shooter / Vertical;ATAX;ATAX;Atax.info;Atax_v1.0_0950.lha
AtlantydaPl.slave;AtlantydaPl;Platform / Action;Atlantyda (Polish);Atlantyda Pl;AtlantydaPl.info;Atlantyda_v1.1_Pl.lha
Atmosphere.slave;Atmosphere;Demo;Atmosphere (Stone Arts);Atmosphere;Atmosphere.info;Atmosphere_v1.01_StoneArts.lha
AtmosphericalMelodies.Slave;AtmosphericalMelodies;Demo / Music Disk;Atmospherical Melodies (Carnage);Atmospherical Melodies;AtmosphericalMelodies.info;AtmosphericalMelodies_v1.0_Carnage.lha
AtomSmasher.Slave;AtomSmasher;Maze / 2D;Atom Smasher (PD);Atom Smasher;AtomSmasher.info;AtomSmasher_v1.0.lha
AtomeAGA.Slave;AtomeAGA;Demo;Atome (Skarla) (AGA);Atome AA;AtomeAGA.info;Atome_v1.1_Skarla_AGA.lha
AtomicRobokid.slave;AtomicRoboKid;Action / Shooter / Horizontal;Atomic Robo-Kid;Atomic Robo-Kid;AtomicRoboKid.info;AtomicRoboKid_v1.5_2243.lha
Atomino.slave;Atomino;Puzzle / 2D;Atomino;Atomino;Atomino.info;Atomino_v1.11_0632.lha
